Rank: 1 | Name: Wii Sports | Platform: Wii Sports | Year: 2006 | Genre: Sports | Publisher: Nintendo | NA_Sales: 41.49 | EU_Sales: 29.02 | JP_Sales: 3.77 | Other_Sales: 8.46 | Global_Sales: 82.74
Rank: 15870 | Name: Strongest Tokyo University Shogi DS | Platform: Strongest Tokyo University Shogi DS | Year: 1985 | Genre: Action | Publisher: Mycom | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15871 | Name: Shin Sangoku Musou Online: Souten Ranbu | Platform: Shin Sangoku Musou Online: Souten Ranbu | Year: 2010 | Genre: Action | Publisher: Tecmo Koei | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15872 | Name: Elven Legacy | Platform: Elven Legacy | Year: 2009 | Genre: Strategy | Publisher: Paradox Interactive | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15873 | Name: V-Rally 3 | Platform: V-Rally 3 | Year: 2003 | Genre: Racing | Publisher: Atari | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15874 | Name: Full House Kiss 2 | Platform: Full House Kiss 2 | Year: 2006 | Genre: Adventure | Publisher: Capcom | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15875 | Name: Dead to Rights | Platform: Dead to Rights | Year: 2004 | Genre: Shooter | Publisher: Zoo Digital Publishing | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15876 | Name: Thunder Force VI | Platform: Thunder Force VI | Year: 2008 | Genre: Shooter | Publisher: Sega | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15877 | Name: Majesty 2: The Fantasy Kingdom Sim | Platform: Majesty 2: The Fantasy Kingdom Sim | Year: 2009 | Genre: Simulation | Publisher: Paradox Interactive | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15878 | Name: Turbo: Super Stunt Squad | Platform: Turbo: Super Stunt Squad | Year: 2013 | Genre: Sports | Publisher: D3Publisher | NA_Sales: 0 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15879 | Name: Dinotopia: The Sunstone Odyssey | Platform: Dinotopia: The Sunstone Odyssey | Year: N/A | Genre: Action | Publisher: Unknown | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15880 | Name: Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable | Platform: Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable | Year: 2010 | Genre: Misc | Publisher: Paon | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15881 | Name: Dance! It's Your Stage | Platform: Dance! It's Your Stage | Year: N/A | Genre: Misc | Publisher: DTP Entertainment | NA_Sales: 0 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15882 | Name: PachiPara 3D | Platform: PachiPara 3D | Year: 2011 | Genre: Misc | Publisher: Irem Software Engineering | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15883 | Name: Command & Conquer Collection | Platform: Command & Conquer Collection | Year: 2003 | Genre: Strategy | Publisher: Electronic Arts | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15884 | Name: Kiss Bell | Platform: Kiss Bell | Year: 2014 | Genre: Adventure | Publisher: Giga | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15885 | Name: Earth Defense Force 2017 (old JP sales) | Platform: Earth Defense Force 2017 (old JP sales) | Year: 2006 | Genre: Shooter | Publisher: D3Publisher | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15886 | Name: Sengoku Hime: Senran ni Mau Otometachi | Platform: Sengoku Hime: Senran ni Mau Otometachi | Year: 2009 | Genre: Adventure | Publisher: Yeti | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15887 | Name: GTI Club: Supermini Festa! | Platform: GTI Club: Supermini Festa! | Year: 2010 | Genre: Racing | Publisher: Konami Digital Entertainment | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15888 | Name: MuvLuv Double Pack | Platform: MuvLuv Double Pack | Year: 2016 | Genre: Adventure | Publisher: 5pb | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15889 | Name: Koihime Enbu | Platform: Koihime Enbu | Year: 2016 | Genre: Fighting | Publisher: Yeti | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15890 | Name: Romance of the Three Kingdoms XII | Platform: Romance of the Three Kingdoms XII | Year: 2012 | Genre: Strategy | Publisher: Tecmo Koei | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15891 | Name: Worldwide Soccer Manager 2006 | Platform: Worldwide Soccer Manager 2006 | Year: 2004 | Genre: Sports | Publisher: Sega | NA_Sales: 0 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15892 | Name: Sora no Otoshimono Forte: Dreamy Season | Platform: Sora no Otoshimono Forte: Dreamy Season | Year: 2011 | Genre: Adventure | Publisher: Kadokawa Shoten | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15893 | Name: Mission: Impossible - Operation Surma | Platform: Mission: Impossible - Operation Surma | Year: 2004 | Genre: Platform | Publisher: Atari | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15894 | Name: Trigger Man | Platform: Trigger Man | Year: 2004 | Genre: Shooter | Publisher: Crave Entertainment | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15895 | Name: Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen | Platform: Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen | Year: 2006 | Genre: Action | Publisher: Takara Tomy | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15896 | Name: Hiiro no Kakera Portable | Platform: Hiiro no Kakera Portable | Year: 2008 | Genre: Adventure | Publisher: Idea Factory | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15897 | Name: Antz Extreme Racing | Platform: Antz Extreme Racing | Year: 2002 | Genre: Racing | Publisher: Empire Interactive | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15898 | Name: Enemy Territory: Quake Wars | Platform: Enemy Territory: Quake Wars | Year: 2007 | Genre: Shooter | Publisher: Activision | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15899 | Name: Truck Racer | Platform: Truck Racer | Year: 2009 | Genre: Racing | Publisher: Nordic Games | NA_Sales: 0 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15900 | Name: The Sims 4: Luxury Party Stuff | Platform: The Sims 4: Luxury Party Stuff | Year: 2015 | Genre: Simulation | Publisher: Electronic Arts | NA_Sales: 0 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15901 | Name: "Nogizaka Haruka no Himitsu Cosplay | Platform: "Nogizaka Haruka no Himitsu Cosplay | Year: PS2 | Genre: 2008 | Publisher: Adventure | NA_Sales: ASCII Media Works | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0
Rank: 15902 | Name: Triggerheart Exelica | Platform: Triggerheart Exelica | Year: 2007 | Genre: Shooter | Publisher: Warashi | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15903 | Name: Jet Impulse | Platform: Jet Impulse | Year: N/A | Genre: Simulation | Publisher: Nintendo | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15904 | Name: Games Explosion! | Platform: Games Explosion! | Year: 2006 | Genre: Action | Publisher: THQ | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15905 | Name: Tennis no Oji-Sama: Card Hunter | Platform: Tennis no Oji-Sama: Card Hunter | Year: 2007 | Genre: Strategy | Publisher: Konami Digital Entertainment | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15906 | Name: Portable Island: Tenohira Resort | Platform: Portable Island: Tenohira Resort | Year: 2006 | Genre: Simulation | Publisher: Namco Bandai Games | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15907 | Name: Night Wizard the Video Game: Denial of the World | Platform: Night Wizard the Video Game: Denial of the World | Year: 2008 | Genre: Adventure | Publisher: 5pb | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15908 | Name: Sengoku Efuda Yuugi: Hototogisu Ran | Platform: Sengoku Efuda Yuugi: Hototogisu Ran | Year: 2008 | Genre: Misc | Publisher: Irem Software Engineering | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15909 | Name: Tokyo Friend Park II DS | Platform: Tokyo Friend Park II DS | Year: 2006 | Genre: Misc | Publisher: Rocket Company | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15910 | Name: Saenai Kanojo no Sodatekata: Blessing Flowers | Platform: Saenai Kanojo no Sodatekata: Blessing Flowers | Year: 2015 | Genre: Action | Publisher: 5pb | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15911 | Name: Adventure Time: The Secret of the Nameless | Platform: Adventure Time: The Secret of the Nameless | Year: 2014 | Genre: Adventure | Publisher: Little Orbit | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15912 | Name: Kao the Kangaroo Round 2 | Platform: Kao the Kangaroo Round 2 | Year: 2005 | Genre: Platform | Publisher: JoWood Productions | NA_Sales: 0.01 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15913 | Name: Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable | Platform: Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable | Year: 2010 | Genre: Adventure | Publisher: Idea Factory | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15914 | Name: Robopon 2: Ring Version | Platform: Robopon 2: Ring Version | Year: 2001 | Genre: Role-Playing | Publisher: Hudson Entertainment | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15915 | Name: Evil Genius | Platform: Evil Genius | Year: 2004 | Genre: Strategy | Publisher: Vivendi Games | NA_Sales: 0 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15916 | Name: Dragon Tales: Dragon Adventures | Platform: Dragon Tales: Dragon Adventures | Year: 2003 | Genre: Platform | Publisher: NewKidCo | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15917 | Name: Moe Moe 2-ji Taisen (Ryoku) * Deluxe | Platform: Moe Moe 2-ji Taisen (Ryoku) * Deluxe | Year: 2008 | Genre: Adventure | Publisher: System Soft | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15918 | Name: Dream Dancer | Platform: Dream Dancer | Year: N/A | Genre: Misc | Publisher: N/A | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15919 | Name: Powerbike | Platform: Powerbike | Year: 2009 | Genre: Racing | Publisher: Majesco Entertainment | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15920 | Name: Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide | Platform: Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide | Year: 2011 | Genre: Role-Playing | Publisher: Gust | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15921 | Name: Magic Encyclopedia: Moonlight | Platform: Magic Encyclopedia: Moonlight | Year: 2010 | Genre: Misc | Publisher: Foreign Media Games | NA_Sales: 0 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15922 | Name: Rayman 10th Anniversary | Platform: Rayman 10th Anniversary | Year: 2005 | Genre: Platform | Publisher: Ubisoft | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15923 | Name: Elminage II DS Remix: Sousei no Megami to Unmai no Daichi | Platform: Elminage II DS Remix: Sousei no Megami to Unmai no Daichi | Year: 2010 | Genre: Role-Playing | Publisher: Starfish | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15924 | Name: Online Chess Kingdoms | Platform: Online Chess Kingdoms | Year: 2006 | Genre: Misc | Publisher: Konami Digital Entertainment | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15925 | Name: Gaku ? Ou: The Royal Seven Stars | Platform: Gaku ? Ou: The Royal Seven Stars | Year: 2012 | Genre: Role-Playing | Publisher: Alchemist | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15926 | Name: Pillars of Eternity | Platform: Pillars of Eternity | Year: 2014 | Genre: Role-Playing | Publisher: Paradox Interactive | NA_Sales: 0 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15927 | Name: RollerCoaster Tycoon: Gold Edition | Platform: RollerCoaster Tycoon: Gold Edition | Year: 2002 | Genre: Strategy | Publisher: Infogrames | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15928 | Name: Professional Farmer 2016 | Platform: Professional Farmer 2016 | Year: 2015 | Genre: Action | Publisher: Namco Bandai Games | NA_Sales: 0 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15929 | Name: Storm Lover Kai!! | Platform: Storm Lover Kai!! | Year: 2012 | Genre: Action | Publisher: D3Publisher | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15930 | Name: Race Driver: Create & Race | Platform: Race Driver: Create & Race | Year: 2007 | Genre: Racing | Publisher: Codemasters | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15931 | Name: Nurarihyon no Mago: Hyakki Ryouran Taisen | Platform: Nurarihyon no Mago: Hyakki Ryouran Taisen | Year: 2011 | Genre: Fighting | Publisher: Konami Digital Entertainment | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15932 | Name: Minna to Issho | Platform: Minna to Issho | Year: 2011 | Genre: Misc | Publisher: Sony Computer Entertainment | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15933 | Name: Harukanaru Toki no Naka de 6 | Platform: Harukanaru Toki no Naka de 6 | Year: 2015 | Genre: Action | Publisher: Tecmo Koei | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15934 | Name: Hummer Badlands | Platform: Hummer Badlands | Year: 2006 | Genre: Racing | Publisher: Global Star | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15935 | Name: I Doll U | Platform: I Doll U | Year: 2015 | Genre: Adventure | Publisher: Idea Factory | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15936 | Name: Enkaku Sousa: Sana e no 23 Hiai | Platform: Enkaku Sousa: Sana e no 23 Hiai | Year: 2009 | Genre: Adventure | Publisher: Sony Computer Entertainment | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15937 | Name: Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival | Platform: Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival | Year: 2008 | Genre: Action | Publisher: Takara Tomy | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15938 | Name: Pippa Funnell 2: Farm Adventures | Platform: Pippa Funnell 2: Farm Adventures | Year: 2007 | Genre: Simulation | Publisher: Ubisoft | NA_Sales: 0 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15939 | Name: Iron Soldier 3 | Platform: Iron Soldier 3 | Year: 1999 | Genre: Simulation | Publisher: Telegames | NA_Sales: 0.01 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15940 | Name: Oyaku de Asoberu DS Ehon: Ukkari Penelope | Platform: Oyaku de Asoberu DS Ehon: Ukkari Penelope | Year: 2008 | Genre: Simulation | Publisher: Tecmo Koei | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15941 | Name: Space Invaders Revolution | Platform: Space Invaders Revolution | Year: 2005 | Genre: Shooter | Publisher: Rising Star Games | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15942 | Name: Barbie and Her Sisters Puppy Rescue | Platform: Barbie and Her Sisters Puppy Rescue | Year: 2015 | Genre: Action | Publisher: Namco Bandai Games | NA_Sales: 0 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15943 | Name: Worms: WMD | Platform: Worms: WMD | Year: 2016 | Genre: Action | Publisher: Sold Out | NA_Sales: 0.01 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15944 | Name: Myst | Platform: Myst | Year: 2006 | Genre: Adventure | Publisher: Midway Games | NA_Sales: 0 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15945 | Name: UNO 52 | Platform: UNO 52 | Year: 2006 | Genre: Misc | Publisher: Zoo Digital Publishing | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15946 | Name: Tiger & Bunny: Hero's Day | Platform: Tiger & Bunny: Hero's Day | Year: 2013 | Genre: Action | Publisher: D3Publisher | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15947 | Name: Storm Lover 2nd V | Platform: Storm Lover 2nd V | Year: 2016 | Genre: Adventure | Publisher: D3Publisher | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15948 | Name: Grisaia no Meikyuu: Le Labyrinthe de la Grisaia | Platform: Grisaia no Meikyuu: Le Labyrinthe de la Grisaia | Year: 2014 | Genre: Adventure | Publisher: Prototype | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15949 | Name: Touhou Genso Rondo: Bullet Ballet | Platform: Touhou Genso Rondo: Bullet Ballet | Year: 2016 | Genre: Shooter | Publisher: Nippon Ichi Software | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15950 | Name: Accel World: Kasoku no Chouten | Platform: Accel World: Kasoku no Chouten | Year: 2013 | Genre: Adventure | Publisher: Namco Bandai Games | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15951 | Name: Poupee Girl DS | Platform: Poupee Girl DS | Year: 2009 | Genre: Misc | Publisher: Alvion | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15952 | Name: Pachinko Kaou: Misora Hibari | Platform: Pachinko Kaou: Misora Hibari | Year: 2007 | Genre: Misc | Publisher: Hackberry | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15953 | Name: Just Cause | Platform: Just Cause | Year: 2006 | Genre: Action | Publisher: Eidos Interactive | NA_Sales: 0.01 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15954 | Name: Choro Q | Platform: Choro Q | Year: 2003 | Genre: Racing | Publisher: Zoo Digital Publishing | NA_Sales: 0.01 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15955 | Name: Narcissus: Moshimo Ashita ga Runara | Platform: Narcissus: Moshimo Ashita ga Runara | Year: 2010 | Genre: Adventure | Publisher: Kadokawa Shoten | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15956 | Name: Girl Friend Beta: Kimi to Sugosu Natsuyasumi | Platform: Girl Friend Beta: Kimi to Sugosu Natsuyasumi | Year: 2015 | Genre: Action | Publisher: Namco Bandai Games | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15957 | Name: IHRA Drag Racing: Sportsman Edition | Platform: IHRA Drag Racing: Sportsman Edition | Year: 2006 | Genre: Racing | Publisher: Bethesda Softworks | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15958 | Name: "Sharin no Kuni | Platform: "Sharin no Kuni | Year: X360 | Genre: 2010 | Publisher: Adventure | NA_Sales: 5pb | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0
Rank: 15959 | Name: Guild Wars: Factions | Platform: Guild Wars: Factions | Year: 2006 | Genre: Role-Playing | Publisher: NCSoft | NA_Sales: 0 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15960 | Name: Simple DS Series Vol. 42: The Haioku Byoutou | Platform: Simple DS Series Vol. 42: The Haioku Byoutou | Year: 2008 | Genre: Adventure | Publisher: D3Publisher | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15961 | Name: Drone Tactics | Platform: Drone Tactics | Year: 2007 | Genre: Strategy | Publisher: Success | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15962 | Name: Technic Beat | Platform: Technic Beat | Year: 2002 | Genre: Misc | Publisher: Arika | NA_Sales: 0.01 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15963 | Name: So-Ra-No-Wo-To: Otome no Gojuusou | Platform: So-Ra-No-Wo-To: Otome no Gojuusou | Year: 2010 | Genre: Adventure | Publisher: Compile Heart | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.02 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15964 | Name: Farming Simulator 2014 | Platform: Farming Simulator 2014 | Year: 2014 | Genre: Simulation | Publisher: Focus Home Interactive | NA_Sales: 0.01 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
Rank: 15965 | Name: Imperium Romanum | Platform: Imperium Romanum | Year: 2008 | Genre: Strategy | Publisher: Kalypso Media | NA_Sales: 0 | EU_Sales: 0.01 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 0.02
